,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
342,CNN Breaking News,@cnnbrk,2021-02-09T22:12:07.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","A Senate vote declares Trump's impeachment trial is constitutional, a question that has loomed over the entirety of the proceedings https://cnn.it/36VPEuw
320
601
4.9천",,320,601,4.9천,[],https://twitter.com/cnnbrk/status/1359263835950047232
343,CNN Breaking News,@cnnbrk,2021-02-09T08:58:52.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 9일","Mary Wilson, a founding member of ""The Supremes"" has died at the age of 76, her publicist told CNN.
cnn.com
Mary Wilson, a founding member of 'The Supremes,' has died
Mary Wilson, a founding member of ""The Supremes"" has died at the age of 76.
133
399
1.4천",,133,399,1.4천,['https://pbs.twimg.com/card_img/1478563004342235138/1MnWpFql?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359064208508354561
344,CNN Breaking News,@cnnbrk,2021-02-09T17:58:31.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","The first-ever impeachment trial of an ex-President starts now. The issue of whether it is constitutional to try Trump will be front and center.
cnn.com
February 9, 2021 Trump impeachment trial news
Former President Trump's second impeachment trial begins today in the Senate. Follow here for the latest.
283
212
883",,283,212,883,['https://pbs.twimg.com/card_img/1479194536207601665/Xsn_0il-?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359200018872295430
345,CNN Breaking News,@cnnbrk,2021-02-09T17:27:00.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","The UAE becomes the first Arab nation to put a craft in orbit around the red planet. It's expected to create the first full map of the Martian atmosphere.
cnn.com
The UAE's Hope Probe has successfully entered orbit around Mars
The United Arab Emirates' first mission to Mars arrived at the red planet on Tuesday and began orbiting the planet. This makes the UAE the fifth nation to send a spacecraft to Mars.
59
443
1.1천",,59,443,1.1천,['https://pbs.twimg.com/card_img/1478537640437633024/RIk-IWyX?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359192087514742793
346,CNN Breaking News,@cnnbrk,2021-02-09T16:20:30.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","Marty Schottenheimer, a former NFL coach who led four teams to 200 regular season victories over more than two decades, is dead at 77
cnn.com
Marty Schottenheimer, legendary NFL head coach, dies at 77
Marty Schottenheimer, a former NFL coach who led four teams to 200 regular season victories over more than two decades, has died. He was 77.
42
119
407",,42,119,407,['https://pbs.twimg.com/card_img/1478968954781675523/Y8k45ywc?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359175349712650243
347,CNN Breaking News,@cnnbrk,2021-02-09T02:33:12.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 9일","In Washington state, 40 hospitals may have received hundreds of thousands of counterfeit N95 masks, the hospital association president says
cnn.com
40 hospitals across Washington state may have received counterfeit N95 masks, officials say
Hospitals across Washington state thought they were receiving authentic N95 masks, but it turns out that hundreds of thousands may be counterfeit, according to officials.
117
287
468",,117,287,468,['https://pbs.twimg.com/card_img/1479091508481761283/QhzvEWQ4?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1358967152330604549
348,CNN Breaking News,@cnnbrk,2021-02-09T18:48:45.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","A suspect has been taken into custody after an ""active shooter incident"" at a health care clinic in Buffalo, Minnesota, The Wright County, Minnesota, Sheriff's Office says
cnn.com
One dead and four wounded in shooting at Minnesota health care clinic
A 67-year-old man who was ""very familiar"" to authorities wounded five people in a shooting Tuesday at the Allina Health Care Clinic in Buffalo, Minnesota, officials said.
42
191
381",,42,191,381,['https://pbs.twimg.com/card_img/1478903780460613633/eGaHuiYH?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359212659271479296
349,CNN Breaking News,@cnnbrk,2021-02-09T19:18:18.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","Five people are injured after a shooting at the Allina Health Care Clinic in Buffalo, Minnesota, a county official says
cnn.com
One dead and four wounded in shooting at Minnesota health care clinic
A 67-year-old man who was ""very familiar"" to authorities wounded five people in a shooting Tuesday at the Allina Health Care Clinic in Buffalo, Minnesota, officials said.
37
183
342",,37,183,342,['https://pbs.twimg.com/card_img/1478903780460613633/eGaHuiYH?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359220093381734401
350,CNN Breaking News,@cnnbrk,2021-02-10T16:36:05.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 11일","A Fulton County prosecutor opens a criminal investigation into Trump's controversial phone call about the election with Georgia's secretary of state
cnn.com
Prosecutors in Georgia open criminal investigation into Trump's attempt to influence election...
A prosecutor in Fulton County, Georgia, has opened a criminal investigation into former President Donald Trump for his ""attempts to influence the administration of the 2020 Georgia general election.""
402
840
5.3천",,402,840,5.3천,['https://pbs.twimg.com/card_img/1478876210180546561/Wu60RiUR?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359541659533475840
351,CNN Breaking News,@cnnbrk,2021-02-10T03:14:08.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 10일","Explosives are missing from the nation's largest US Marine Corps base, according to officials who say an investigation is underway. It is unclear what kind of explosives were missing and how many.
cnn.com
Explosives are missing from the nation's largest Marine Corps base and an investigation is underway
It is unclear what kind of explosives were missing and how many.
687
2.8천
3.4천",,687,2.8천,3.4천,['https://pbs.twimg.com/card_img/1476293916596998146/MJWtLZ2Q?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359339841234890753
352,CNN Breaking News,@cnnbrk,2021-02-10T17:14:55.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 11일","Double masking can significantly improve protection from Covid-19, blocking over 92% of potentially infectious particles from escaping, a CDC study says
http://cnn.it/3tKbquJ
463
1천
3.7천",,463,1천,3.7천,[],https://twitter.com/cnnbrk/status/1359551434308669440
353,CNN Breaking News,@cnnbrk,2021-02-10T17:35:13.000Z,"CNN Breaking News
@cnnbrk
·
2021년 2월 11일","Saudi Arabia has released the prominent women's rights activist, Loujain al-Hathloul, after more than 1,000 days in prison
cnn.com
Saudi women's rights activist Loujain al-Hathloul released from prison
Loujain al-Hathloul, one of Saudi Arabia's most prominent women's rights campaigners, has been released after more than 1,000 days in prison for what critics have described as politically-motivated...
96
562
3.2천",,96,562,3.2천,['https://pbs.twimg.com/card_img/1478470031939932166/XYd5skcL?format=jpg&name=small'],https://twitter.com/cnnbrk/status/1359556540248768512
